Periode;Jahr;Halbjahr;Quartal;Monat;Tag;Indikator;Einheit;Status;Produzent;Region / Geschäftspartner;Datentyp;Werte;Sortierkriterium des Indikators
Jahr;2019;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Japan;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27811;AB012C033
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EU-27;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;30054;AB012C000
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;31477;AB012C001
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Belgien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;35598;AB012C002
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Zypern;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27338;AB012C003
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Deutschland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;36988;AB012C004
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Irland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;62067;AB012C005
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Griechenland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;18581;AB012C006
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Spanien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24902;AB012C007
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Frankreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;31415;AB012C008
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Italien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28235;AB012C009
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Luxemburg;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;77913;AB012C010
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Niederlande;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39008;AB012C011
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Malta;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29682;AB012C012
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Österreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37439;AB012C013
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Portugal;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22916;AB012C014
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowenien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26850;AB012C015
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Finnland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34275;AB012C016
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Bulgarien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;16440;AB012C017
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Dänemark;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39952;AB012C018
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Tschechische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28051;AB012C019
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Estland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25592;AB012C020
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Lettland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21543;AB012C021
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Litauen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26297;AB012C022
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Ungarn;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22376;AB012C023
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Polen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22926;AB012C024
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Rumänien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21872;AB012C025
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Kroatien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19606;AB012C026
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweden;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;36851;AB012C027
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowakische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22351;AB012C028
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Vereinigtes Königreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;30665;AB012C029
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Norwegen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42872;AB012C030
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweiz;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;46629;AB012C031
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, USA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;41050;AB012C032
Jahr;2020;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Japan;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27200;AB012C033
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EU-27;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;32684;AB012C000
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34169;AB012C001
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Belgien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39176;AB012C002
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Zypern;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;30565;AB012C003
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Deutschland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39059;AB012C004
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Irland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;72173;AB012C005
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Griechenland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20682;AB012C006
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Spanien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27532;AB012C007
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Frankreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33714;AB012C008
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Italien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;31468;AB012C009
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Luxemburg;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;86843;AB012C010
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Niederlande;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42687;AB012C011
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Malta;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33758;AB012C012
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Österreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;40013;AB012C013
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Portugal;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24616;AB012C014
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowenien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29329;AB012C015
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Finnland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;36439;AB012C016
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Bulgarien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;18544;AB012C017
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Dänemark;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44086;AB012C018
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Tschechische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29986;AB012C019
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Estland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28176;AB012C020
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Lettland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23210;AB012C021
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Litauen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29188;AB012C022
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Ungarn;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24371;AB012C023
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Polen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25238;AB012C024
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Rumänien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23939;AB012C025
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Kroatien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23013;AB012C026
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweden;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39964;AB012C027
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowakische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23860;AB012C028
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Vereinigtes Königreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33325;AB012C029
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Norwegen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;56259;AB012C030
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweiz;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51459;AB012C031
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, USA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44765;AB012C032
Jahr;2021;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Japan;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28093;AB012C033
